departure_time,file_name,journey_pattern_ref,journey_ticket_machine_code,line_ref,operator_ref,service_ref,vehicle_journey_code
13:24:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,30,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-9-MFSc
13:54:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-I-1,32,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-10-MFSc
18:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-7-I-1,52,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-11-MFSc
06:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-8-I-1,2,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-12-MFSc
08:54:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-8-I-1,12,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-13-MFSc
18:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-I-1,50,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-14-MFSc
06:54:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,4,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-15-MFSc
07:24:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,6,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-16-MFSc
07:54:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,8,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-17-MFSc
08:24:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,10,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-18-MFSc
14:24:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,34,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-19-MFSc
14:54:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,36,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-20-MFSc
15:24:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,38,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-21-MFSc
15:54:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,40,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-22-MFSc
16:24:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,42,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-23-MFSc
16:54:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,44,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-24-MFSc
17:24:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,46,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-25-MFSc
17:54:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-10-I-1,48,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-26-MFSc
09:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,11,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-27-MFSc
10:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,13,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-28-MFSc
10:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,15,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-29-MFSc
11:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,17,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-30-MFSc
11:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,19,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-31-MFSc
12:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,21,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-32-MFSc
12:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,23,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-33-MFSc
13:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,25,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-34-MFSc
13:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,27,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-35-MFSc
14:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-7-O-2,29,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-36-MFSc
09:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-8-O-2,9,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-37-MFSc
19:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-8-O-2,49,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-38-MFSc
07:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,1,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-39-MFSc
07:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,3,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-40-MFSc
08:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,5,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-41-MFSc
08:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,7,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-42-MFSc
14:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,31,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-43-MFSc
15:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,33,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-44-MFSc
15:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,35,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-45-MFSc
16:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,37,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-46-MFSc
16:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,39,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-47-MFSc
17:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,41,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-48-MFSc
17:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,43,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-49-MFSc
18:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,45,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-50-MFSc
18:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-9-O-2,47,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-51-MFSc
06:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-I-1,2,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-1-Sa
06:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-I-1,4,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-2-Sa
07:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-I-1,6,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-3-Sa
07:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-I-1,8,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-4-Sa
08:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-4-I-1,10,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-5-Sa
08:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-4-I-1,12,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-6-Sa
18:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-4-I-1,52,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-7-Sa
09:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,14,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-8-Sa
09:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,16,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-9-Sa
10:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,18,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-10-Sa
10:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,20,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-11-Sa
11:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,22,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-12-Sa
11:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,24,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-13-Sa
12:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,26,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-14-Sa
12:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,28,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-15-Sa
13:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,30,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-16-Sa
13:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,32,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-17-Sa
14:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,34,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-18-Sa
14:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,36,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-19-Sa
15:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,38,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-20-Sa
15:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,40,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-21-Sa
16:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,42,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-22-Sa
16:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,44,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-23-Sa
17:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,46,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-24-Sa
17:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,48,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-25-Sa
18:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,50,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-26-Sa
07:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-O-2,1,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-27-Sa
07:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-O-2,3,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-28-Sa
08:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-2-O-2,5,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-29-Sa
19:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-4-O-2,49,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-30-Sa
08:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-O-2,7,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-31-Sa
09:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,9,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-32-Sa
09:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,11,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-33-Sa
10:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,13,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-34-Sa
10:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,15,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-35-Sa
11:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,17,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-36-Sa
11:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,19,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-37-Sa
12:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,21,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-38-Sa
12:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,23,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-39-Sa
13:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,25,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-40-Sa
13:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,27,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-41-Sa
14:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,29,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-42-Sa
14:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,31,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-43-Sa
15:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,33,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-44-Sa
15:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,35,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-45-Sa
16:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,37,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-46-Sa
16:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,39,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-47-Sa
17:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,41,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-48-Sa
17:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,43,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-49-Sa
18:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,45,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-50-Sa
18:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-6-O-2,47,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-51-Sa
06:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-I-1,2,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-1-Su
06:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-I-1,4,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-2-Su
07:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-I-1,6,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-3-Su
07:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-I-1,8,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-4-Su
18:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-I-1,50,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-5-Su
18:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-I-1,52,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-6-Su
08:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-2-I-1,10,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-7-Su
08:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-2-I-1,12,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-8-Su
17:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-3-I-1,48,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-9-Su
16:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-4-I-1,44,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-12-Su
17:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-4-I-1,46,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-13-Su
09:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,14,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-17-Su
09:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,16,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-20-Su
10:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,18,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-23-Su
10:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,20,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-26-Su
11:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,22,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-29-Su
11:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,24,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-32-Su
12:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,26,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-35-Su
12:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,28,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-38-Su
13:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,30,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-41-Su
13:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,32,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-42-Su
14:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,34,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-43-Su
14:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,36,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-44-Su
15:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,38,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-45-Su
15:55:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,40,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-46-Su
16:25:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-5-I-1,42,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-47-Su
07:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-O-2,1,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-86-Su
07:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-O-2,3,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-87-Su
08:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-O-2,5,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-88-Su
08:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-O-2,7,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-89-Su
18:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-O-2,45,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-90-Su
18:40:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-O-2,47,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-91-Su
19:10:00,tfl_21-404-_-y05-6_qyPH39c.xml,JP_21-404-_-y05-6-1-O-2,49,ABLO:UZ000ABLO:404:404,OId_CX,UZ000ABLO:404,VJ_21-404-_-y05-6-92-Su
