destination,destination_display,direction,file_name,journey_pattern_index,operator_ref,origin,route_ref,section_refs,service_code
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,124,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-33-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,125,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-36-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,126,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-39-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,127,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-40-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,128,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-41-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,129,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-43-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,130,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-44-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,131,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-45-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,132,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-48-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,133,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-49-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,134,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-50-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,135,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-51-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,136,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-52-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,137,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-53-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,138,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-62-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,139,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-63-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,140,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-64-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,141,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-65-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,142,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-66-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,143,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-67-O-2,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,144,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-9-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,145,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-13-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,146,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-15-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,147,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-19-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,148,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-28-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,149,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-36-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,150,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-41-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,151,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-49-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,152,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-50-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,153,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-51-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,154,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-52-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,155,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-70-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,156,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-71-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,157,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-72-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,158,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-73-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,159,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-74-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,160,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-75-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,161,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-76-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,162,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-81-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,163,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-82-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,164,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-83-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,165,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-84-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,166,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-85-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,167,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-86-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,168,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-87-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,169,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-88-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,170,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-89-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,171,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-95-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,172,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-96-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,173,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-97-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,174,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-103-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,175,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-108-I-1,PK0001815:15
Hampton Court,Kew Gardens,inbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,176,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-I-1,JPS_21-R68-_-y05-58885-109-I-1,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,177,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-11-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,178,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-12-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,179,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-15-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,180,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-18-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,181,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-21-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,182,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-22-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,183,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-28-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,184,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-29-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,185,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-30-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,186,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-38-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,187,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-42-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,188,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-54-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,189,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-56-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,190,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-57-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,191,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-75-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,192,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-76-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,193,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-77-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,194,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-78-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,195,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-79-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,196,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-80-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,197,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-81-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,198,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-82-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,199,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-83-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,200,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-84-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,201,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-85-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,202,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-86-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,203,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-94-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,204,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-95-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,205,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-96-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,206,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-97-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,207,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-98-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,208,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-99-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,209,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-100-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,210,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-101-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,211,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-102-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,212,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-103-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,213,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-104-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,214,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-105-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,215,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-106-O-2,PK0001815:15
Hampton Court,East Molesey,outbound,tfl_21-R68-_-y05-58885_glMYlIz.xml,216,OId_TE,Kew Retail Park,R_21-R68-_-y05-58885-O-2,JPS_21-R68-_-y05-58885-107-O-2,PK0001815:15
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,1,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-1-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,2,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-2-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,3,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-3-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,4,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-5-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,5,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-7-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,6,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-8-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,7,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-9-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,8,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-14-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,9,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-16-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,10,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-17-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,11,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-21-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,12,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-22-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,13,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-27-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,14,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-28-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,15,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-29-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,16,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-30-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,17,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-31-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,18,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-33-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,19,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-35-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,20,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-42-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,21,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-43-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,22,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-44-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,23,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-45-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,24,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-54-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,25,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-59-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,26,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-60-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,27,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-71-I-1,PK0001816:107
Victoria Road / Lavender Fields,Banstead,inbound,tfl_21-S1-_-y05-59996.xml,28,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-I-1,JPS_21-S1-_-y05-59996-72-I-1,PK0001816:107
Victoria Road / Lavender Fields,Colliers Wood,outbound,tfl_21-S1-_-y05-59996.xml,29,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-O-2,JPS_21-S1-_-y05-59996-6-O-2,PK0001816:107
Victoria Road / Lavender Fields,Colliers Wood,outbound,tfl_21-S1-_-y05-59996.xml,30,OId_CX,Banstead / Marks & Spencer,R_21-S1-_-y05-59996-O-2,JPS_21-S1-_-y05-59996-7-O-2,PK0001816:107
